Id;Datum;Zeit;IL1;UL1
4297;15.09.2020;10:14:44.000;11.758;187.715
4298;15.09.2020;10:14:45.000;11.714;187.706
4299;15.09.2020;10:14:46.000;11.760;187.754
4300;15.09.2020;10:14:47.000;11.735;187.732
4301;15.09.2020;10:14:48.000;11.733;187.766
4302;15.09.2020;10:14:49.000;11.686;187.771
4303;15.09.2020;10:14:50.000;11.765;187.749
4304;15.09.2020;10:14:51.000;11.719;187.738
4305;15.09.2020;10:14:52.000;11.741;187.687
4306;15.09.2020;10:14:53.000;11.755;187.704
4307;15.09.2020;10:14:54.000;11.745;187.712
4308;15.09.2020;10:14:55.000;11.692;187.716
4309;15.09.2020;10:14:56.000;11.740;187.701
4310;15.09.2020;10:14:57.000;11.757;187.662
4311;15.09.2020;10:14:58.000;11.674;187.773
4312;15.09.2020;10:14:59.000;11.724;187.790
4313;15.09.2020;10:15:00.000;11.713;187.790
4314;15.09.2020;10:15:01.000;11.698;187.797
4315;15.09.2020;10:15:02.000;11.713;187.806
4316;15.09.2020;10:15:03.000;11.743;187.807
4317;15.09.2020;10:15:04.000;11.702;187.806
4318;15.09.2020;10:15:05.000;11.649;187.870
4319;15.09.2020;10:15:06.000;11.731;187.840
4320;15.09.2020;10:15:07.000;11.695;187.838
4321;15.09.2020;10:15:08.000;11.674;187.866
4322;15.09.2020;10:15:09.000;11.692;187.922
4323;15.09.2020;10:15:10.000;11.700;187.893
4324;15.09.2020;10:15:11.000;11.665;187.848
4325;15.09.2020;10:15:12.000;11.716;187.818
4326;15.09.2020;10:15:13.000;11.693;187.845
4327;15.09.2020;10:15:14.000;11.706;187.855
4328;15.09.2020;10:15:15.000;11.655;187.820
4329;15.09.2020;10:15:16.000;11.700;187.819
4330;15.09.2020;10:15:17.000;11.743;187.798
4331;15.09.2020;10:15:18.000;11.659;187.819
4332;15.09.2020;10:15:19.000;11.692;187.810
4333;15.09.2020;10:15:20.000;11.725;187.768
4334;15.09.2020;10:15:21.000;11.698;187.740
4335;15.09.2020;10:15:22.000;11.713;187.767
4336;15.09.2020;10:15:23.000;11.708;187.752
4337;15.09.2020;10:15:24.000;11.731;187.710
4338;15.09.2020;10:15:25.000;11.698;187.673
4339;15.09.2020;10:15:26.000;11.717;187.659
4340;15.09.2020;10:15:27.000;11.762;187.663
4341;15.09.2020;10:15:28.000;11.716;187.671
4342;15.09.2020;10:15:29.000;11.688;187.660
4343;15.09.2020;10:15:30.000;11.759;187.615
4344;15.09.2020;10:15:31.000;11.701;187.635
4345;15.09.2020;10:15:32.000;11.710;187.593
4346;15.09.2020;10:15:33.000;11.761;187.596
4347;15.09.2020;10:15:34.000;12.399;186.664
4348;15.09.2020;10:15:35.000;12.662;186.183
4349;15.09.2020;10:15:36.000;12.232;186.548
4350;15.09.2020;10:15:37.000;12.221;186.595
4351;15.09.2020;10:15:38.000;12.141;186.620
4352;15.09.2020;10:15:39.000;12.192;186.654
4353;15.09.2020;10:15:40.000;12.192;186.620
4354;15.09.2020;10:15:41.000;12.124;186.628
4355;15.09.2020;10:15:42.000;12.111;186.639
4356;15.09.2020;10:15:43.000;12.167;186.657
4357;15.09.2020;10:15:44.000;12.154;186.662
4358;15.09.2020;10:15:45.000;12.123;186.674
4359;15.09.2020;10:15:46.000;12.159;186.700
4360;15.09.2020;10:15:47.000;12.181;186.733
4361;15.09.2020;10:15:48.000;12.129;186.743
4362;15.09.2020;10:15:49.000;12.168;186.799
4363;15.09.2020;10:15:50.000;12.216;186.763
4364;15.09.2020;10:15:51.000;12.110;186.744
4365;15.09.2020;10:15:52.000;12.150;186.779
4366;15.09.2020;10:15:53.000;12.139;186.848
4367;15.09.2020;10:15:54.000;12.150;186.840
4368;15.09.2020;10:15:55.000;12.083;186.829
4369;15.09.2020;10:15:56.000;12.025;187.379
4370;15.09.2020;10:15:57.000;11.768;187.815
4371;15.09.2020;10:15:58.000;11.736;187.873
4372;15.09.2020;10:15:59.000;11.739;187.898
4373;15.09.2020;10:16:00.000;11.769;187.860
4374;15.09.2020;10:16:01.000;11.771;187.825
4375;15.09.2020;10:16:02.000;11.714;187.792
4376;15.09.2020;10:16:03.000;11.784;187.854
4377;15.09.2020;10:16:04.000;11.804;187.902
4378;15.09.2020;10:16:05.000;11.696;187.860
4379;15.09.2020;10:16:06.000;11.774;187.821
4380;15.09.2020;10:16:07.000;11.800;187.817
4381;15.09.2020;10:16:08.000;11.743;187.809
4382;15.09.2020;10:16:09.000;11.742;187.843
4383;15.09.2020;10:16:10.000;11.783;187.865
4384;15.09.2020;10:16:11.000;11.770;187.854
4385;15.09.2020;10:16:12.000;11.726;187.845
4386;15.09.2020;10:16:13.000;11.801;187.867
4387;15.09.2020;10:16:14.000;11.778;187.852
4388;15.09.2020;10:16:15.000;11.715;187.867
4389;15.09.2020;10:16:16.000;11.768;187.800
4390;15.09.2020;10:16:17.000;11.783;187.811
4391;15.09.2020;10:16:18.000;11.759;187.838
4392;15.09.2020;10:16:19.000;11.745;187.809
4393;15.09.2020;10:16:20.000;11.751;187.809
4394;15.09.2020;10:16:21.000;11.780;187.833
4395;15.09.2020;10:16:22.000;11.709;187.829
4396;15.09.2020;10:16:23.000;11.755;187.828
4397;15.09.2020;10:16:24.000;11.798;187.768
4398;15.09.2020;10:16:25.000;11.732;187.792
4399;15.09.2020;10:16:26.000;11.738;187.751
4400;15.09.2020;10:16:27.000;11.775;187.672
4401;15.09.2020;10:16:28.000;11.761;187.681
4402;15.09.2020;10:16:29.000;11.731;187.628
4403;15.09.2020;10:16:30.000;11.816;187.628
4404;15.09.2020;10:16:31.000;11.803;187.717
4405;15.09.2020;10:16:32.000;11.727;187.717
4406;15.09.2020;10:16:33.000;11.788;187.743
4407;15.09.2020;10:16:34.000;11.794;187.730
4408;15.09.2020;10:16:35.000;11.753;187.770
4409;15.09.2020;10:16:36.000;11.773;187.782
4410;15.09.2020;10:16:37.000;11.795;187.799
4411;15.09.2020;10:16:38.000;11.789;187.829
4412;15.09.2020;10:16:39.000;11.734;187.873
4413;15.09.2020;10:16:40.000;11.790;187.810
4414;15.09.2020;10:16:41.000;11.751;187.690
4415;15.09.2020;10:16:42.000;11.727;187.640
4416;15.09.2020;10:16:43.000;11.768;187.668
4417;15.09.2020;10:16:44.000;11.794;187.657
4418;15.09.2020;10:16:45.000;11.727;187.653
4419;15.09.2020;10:16:46.000;11.742;187.648
4420;15.09.2020;10:16:47.000;11.743;187.657
4421;15.09.2020;10:16:48.000;11.781;187.709
4422;15.09.2020;10:16:49.000;11.720;187.750
4423;15.09.2020;10:16:50.000;11.714;187.747
4424;15.09.2020;10:16:51.000;11.768;187.732
4425;15.09.2020;10:16:52.000;11.699;187.687
4426;15.09.2020;10:16:53.000;11.771;187.744
4427;15.09.2020;10:16:54.000;11.724;187.720
4428;15.09.2020;10:16:55.000;11.706;187.730
4429;15.09.2020;10:16:56.000;11.723;187.750
4430;15.09.2020;10:16:57.000;11.779;187.720
4431;15.09.2020;10:16:58.000;11.698;187.757
4432;15.09.2020;10:16:59.000;11.685;187.792
4433;15.09.2020;10:17:00.000;11.716;187.771
4434;15.09.2020;10:17:01.000;11.746;187.762
4435;15.09.2020;10:17:02.000;11.683;187.740
4436;15.09.2020;10:17:03.000;11.740;187.786
4437;15.09.2020;10:17:04.000;11.739;187.791
4438;15.09.2020;10:17:05.000;11.700;187.779
4439;15.09.2020;10:17:06.000;11.697;187.770
4440;15.09.2020;10:17:07.000;11.749;187.766
4441;15.09.2020;10:17:08.000;11.705;187.827
4442;15.09.2020;10:17:09.000;11.661;187.841
4443;15.09.2020;10:17:10.000;11.758;187.811
4444;15.09.2020;10:17:11.000;11.714;187.836
4445;15.09.2020;10:17:12.000;11.682;187.851
4446;15.09.2020;10:17:13.000;11.724;187.840
4447;15.09.2020;10:17:14.000;11.715;187.849
4448;15.09.2020;10:17:15.000;11.710;187.833
4449;15.09.2020;10:17:16.000;11.677;187.832
4450;15.09.2020;10:17:17.000;11.738;187.843
4451;15.09.2020;10:17:18.000;11.744;187.903
4452;15.09.2020;10:17:19.000;11.699;187.924
4453;15.09.2020;10:17:20.000;11.730;187.878
4454;15.09.2020;10:17:21.000;11.751;187.869
4455;15.09.2020;10:17:22.000;11.727;187.888
4456;15.09.2020;10:17:23.000;11.702;187.893
4457;15.09.2020;10:17:24.000;11.771;187.858
4458;15.09.2020;10:17:25.000;11.760;187.836
4459;15.09.2020;10:17:26.000;11.696;187.912
4460;15.09.2020;10:17:27.000;11.763;187.925
4461;15.09.2020;10:17:28.000;11.756;187.945
4462;15.09.2020;10:17:29.000;11.715;187.919
4463;15.09.2020;10:17:30.000;11.746;187.899
4464;15.09.2020;10:17:31.000;11.758;187.871
4465;15.09.2020;10:17:32.000;11.716;187.868
4466;15.09.2020;10:17:33.000;11.725;187.913
4467;15.09.2020;10:17:34.000;11.781;187.923
4468;15.09.2020;10:17:35.000;11.737;187.902
4469;15.09.2020;10:17:36.000;11.710;187.875
4470;15.09.2020;10:17:37.000;11.747;187.885
4471;15.09.2020;10:17:38.000;11.761;187.963
4472;15.09.2020;10:17:39.000;11.690;187.946
4473;15.09.2020;10:17:40.000;11.683;187.928
4474;15.09.2020;10:17:41.000;11.898;187.910
4475;15.09.2020;10:17:42.000;13.967;187.605
4476;15.09.2020;10:17:43.000;13.895;187.650
4477;15.09.2020;10:17:44.000;13.775;187.702
4478;15.09.2020;10:17:45.000;13.545;187.656
4479;15.09.2020;10:17:46.000;13.129;187.678
4480;15.09.2020;10:17:47.000;13.069;187.630
4481;15.09.2020;10:17:48.000;13.036;187.654
4482;15.09.2020;10:17:49.000;13.008;187.690
4483;15.09.2020;10:17:50.000;12.982;187.667
4484;15.09.2020;10:17:51.000;13.042;187.639
4485;15.09.2020;10:17:52.000;12.993;187.607
4486;15.09.2020;10:17:53.000;13.018;187.633
4487;15.09.2020;10:17:54.000;13.025;187.647
4488;15.09.2020;10:17:55.000;13.040;187.612
4489;15.09.2020;10:17:56.000;12.959;187.632
4490;15.09.2020;10:17:57.000;12.987;187.590
4491;15.09.2020;10:17:58.000;13.028;187.578
4492;15.09.2020;10:17:59.000;13.000;187.654
4493;15.09.2020;10:18:00.000;12.996;187.648
4494;15.09.2020;10:18:01.000;13.059;187.564
4495;15.09.2020;10:18:02.000;13.078;187.507
4496;15.09.2020;10:18:03.000;12.990;187.517
4497;15.09.2020;10:18:04.000;13.054;187.521
4498;15.09.2020;10:18:05.000;13.047;187.519
4499;15.09.2020;10:18:06.000;12.990;187.495
4500;15.09.2020;10:18:07.000;12.994;187.483
4501;15.09.2020;10:18:08.000;13.052;187.470
4502;15.09.2020;10:18:09.000;13.021;187.458
4503;15.09.2020;10:18:10.000;13.010;187.489
4504;15.09.2020;10:18:11.000;13.032;187.419
4505;15.09.2020;10:18:12.000;13.062;187.359
4506;15.09.2020;10:18:13.000;12.968;187.418
4507;15.09.2020;10:18:14.000;13.036;187.456
4508;15.09.2020;10:18:15.000;13.066;187.461
4509;15.09.2020;10:18:16.000;13.039;187.427
4510;15.09.2020;10:18:17.000;13.036;187.454
4511;15.09.2020;10:18:18.000;13.085;187.468
4512;15.09.2020;10:18:19.000;13.035;187.463
4513;15.09.2020;10:18:20.000;13.015;187.453
4514;15.09.2020;10:18:21.000;13.042;187.502
4515;15.09.2020;10:18:22.000;13.090;187.495
4516;15.09.2020;10:18:23.000;12.963;187.528
4517;15.09.2020;10:18:24.000;13.036;187.576
4518;15.09.2020;10:18:25.000;13.031;187.577
4519;15.09.2020;10:18:26.000;13.008;187.561
4520;15.09.2020;10:18:27.000;13.013;187.479
4521;15.09.2020;10:18:28.000;13.023;187.497
4522;15.09.2020;10:18:29.000;13.033;187.519
4523;15.09.2020;10:18:30.000;12.990;187.499
4524;15.09.2020;10:18:31.000;13.030;187.509
4525;15.09.2020;10:18:32.000;13.037;187.513
4526;15.09.2020;10:18:33.000;12.989;187.594
4527;15.09.2020;10:18:34.000;12.995;187.596
4528;15.09.2020;10:18:35.000;13.027;187.569
4529;15.09.2020;10:18:36.000;13.038;187.529
4530;15.09.2020;10:18:37.000;12.995;187.515
4531;15.09.2020;10:18:38.000;12.596;186.528
4532;15.09.2020;10:18:39.000;13.767;184.019
4533;15.09.2020;10:18:40.000;12.913;184.359
4534;15.09.2020;10:18:41.000;13.041;184.377
4535;15.09.2020;10:18:42.000;13.062;184.374
4536;15.09.2020;10:18:43.000;12.978;184.377
4537;15.09.2020;10:18:44.000;12.914;184.363
4538;15.09.2020;10:18:45.000;12.992;184.299
4539;15.09.2020;10:18:46.000;12.928;184.275
4540;15.09.2020;10:18:47.000;12.943;184.225
4541;15.09.2020;10:18:48.000;12.948;184.275
4542;15.09.2020;10:18:49.000;13.028;184.261
4543;15.09.2020;10:18:50.000;12.922;184.215
4544;15.09.2020;10:18:51.000;12.955;184.231
4545;15.09.2020;10:18:52.000;13.025;184.183
4546;15.09.2020;10:18:53.000;12.972;184.222
4547;15.09.2020;10:18:54.000;12.975;184.153
4548;15.09.2020;10:18:55.000;12.743;184.149
4549;15.09.2020;10:18:56.000;11.776;184.234
4550;15.09.2020;10:18:57.000;11.704;184.262
4551;15.09.2020;10:18:58.000;11.736;184.292
4552;15.09.2020;10:18:59.000;11.728;184.307
4553;15.09.2020;10:19:00.000;11.758;184.281
4554;15.09.2020;10:19:01.000;11.698;184.222
4555;15.09.2020;10:19:02.000;11.711;184.219
4556;15.09.2020;10:19:03.000;11.754;184.224
4557;15.09.2020;10:19:04.000;11.754;184.179
4558;15.09.2020;10:19:05.000;11.802;184.145
4559;15.09.2020;10:19:06.000;11.812;184.097
4560;15.09.2020;10:19:07.000;11.695;184.096
4561;15.09.2020;10:19:08.000;11.720;184.151
4562;15.09.2020;10:19:09.000;11.738;184.184
4563;15.09.2020;10:19:10.000;11.701;184.138
4564;15.09.2020;10:19:11.000;11.669;184.079
4565;15.09.2020;10:19:12.000;11.788;184.084
4566;15.09.2020;10:19:13.000;11.799;184.154
4567;15.09.2020;10:19:14.000;11.646;184.163
4568;15.09.2020;10:19:15.000;11.752;184.156
4569;15.09.2020;10:19:16.000;11.719;184.130
4570;15.09.2020;10:19:17.000;11.699;184.095
4571;15.09.2020;10:19:18.000;11.680;184.163
4572;15.09.2020;10:19:19.000;11.738;184.139
4573;15.09.2020;10:19:20.000;11.777;184.137
4574;15.09.2020;10:19:21.000;11.676;184.141
4575;15.09.2020;10:19:22.000;11.752;184.103
4576;15.09.2020;10:19:23.000;11.723;184.176
4577;15.09.2020;10:19:24.000;11.666;184.146
4578;15.09.2020;10:19:25.000;11.713;184.056
4579;15.09.2020;10:19:26.000;11.691;184.010
4580;15.09.2020;10:19:27.000;11.755;184.027
4581;15.09.2020;10:19:28.000;11.707;184.062
4582;15.09.2020;10:19:29.000;11.733;184.057
4583;15.09.2020;10:19:30.000;11.770;184.013
4584;15.09.2020;10:19:31.000;11.671;184.014
4585;15.09.2020;10:19:32.000;11.772;183.958
4586;15.09.2020;10:19:33.000;11.747;183.901
4587;15.09.2020;10:19:34.000;11.758;183.943
4588;15.09.2020;10:19:35.000;11.718;183.939
4589;15.09.2020;10:19:36.000;11.775;183.935
4590;15.09.2020;10:19:37.000;11.720;183.965
4591;15.09.2020;10:19:38.000;11.718;184.021
4592;15.09.2020;10:19:39.000;11.775;184.047
4593;15.09.2020;10:19:40.000;11.801;183.987
4594;15.09.2020;10:19:41.000;11.713;184.028
4595;15.09.2020;10:19:42.000;11.780;184.055
4596;15.09.2020;10:19:43.000;11.780;184.033
4597;15.09.2020;10:19:44.000;11.721;184.073
4598;15.09.2020;10:19:45.000;11.725;184.075
4599;15.09.2020;10:19:46.000;11.748;184.058
4600;15.09.2020;10:19:47.000;11.752;184.047
4601;15.09.2020;10:19:48.000;11.708;184.063
4602;15.09.2020;10:19:49.000;11.740;184.082
4603;15.09.2020;10:19:50.000;11.774;184.058
4604;15.09.2020;10:19:51.000;11.674;184.035
4605;15.09.2020;10:19:52.000;11.774;184.003
4606;15.09.2020;10:19:53.000;11.742;184.024
4607;15.09.2020;10:19:54.000;11.785;184.023
4608;15.09.2020;10:19:55.000;11.718;184.062
4609;15.09.2020;10:19:56.000;11.729;184.054
4610;15.09.2020;10:19:57.000;11.757;184.004
4611;15.09.2020;10:19:58.000;11.692;184.007
4612;15.09.2020;10:19:59.000;11.774;184.023
4613;15.09.2020;10:20:00.000;11.770;184.052
4614;15.09.2020;10:20:01.000;11.717;184.088
4615;15.09.2020;10:20:02.000;11.768;184.065
4616;15.09.2020;10:20:03.000;11.836;184.102
4617;15.09.2020;10:20:04.000;11.786;184.127
4618;15.09.2020;10:20:05.000;11.764;184.172
4619;15.09.2020;10:20:06.000;11.780;184.156
4620;15.09.2020;10:20:07.000;11.766;184.151
4621;15.09.2020;10:20:08.000;11.715;184.132
4622;15.09.2020;10:20:09.000;11.757;184.146
4623;15.09.2020;10:20:10.000;11.762;184.145
4624;15.09.2020;10:20:11.000;11.779;184.114
4625;15.09.2020;10:20:12.000;11.756;184.104
4626;15.09.2020;10:20:13.000;11.755;184.091
4627;15.09.2020;10:20:14.000;11.828;184.096
4628;15.09.2020;10:20:15.000;11.682;184.095
4629;15.09.2020;10:20:16.000;11.777;184.013
4630;15.09.2020;10:20:17.000;12.112;187.236
4631;15.09.2020;10:20:18.000;11.754;187.492
4632;15.09.2020;10:20:19.000;11.835;187.560
4633;15.09.2020;10:20:20.000;11.839;187.579
4634;15.09.2020;10:20:21.000;11.808;187.561
4635;15.09.2020;10:20:22.000;11.791;187.590
4636;15.09.2020;10:20:23.000;11.755;187.668
4637;15.09.2020;10:20:24.000;11.820;187.651
4638;15.09.2020;10:20:25.000;11.779;187.593
4639;15.09.2020;10:20:26.000;11.831;187.525
4640;15.09.2020;10:20:27.000;11.850;187.467
4641;15.09.2020;10:20:28.000;11.827;187.559
4642;15.09.2020;10:20:29.000;11.784;187.564
4643;15.09.2020;10:20:30.000;11.820;187.530
4644;15.09.2020;10:20:31.000;11.828;187.494
4645;15.09.2020;10:20:32.000;11.751;187.498
4646;15.09.2020;10:20:33.000;11.817;187.522
4647;15.09.2020;10:20:34.000;11.800;187.519
4648;15.09.2020;10:20:35.000;11.763;187.493
4649;15.09.2020;10:20:36.000;11.760;187.473
4650;15.09.2020;10:20:37.000;11.801;187.483
4651;15.09.2020;10:20:38.000;11.731;187.514
4652;15.09.2020;10:20:39.000;11.756;187.472
4653;15.09.2020;10:20:40.000;11.756;187.462
4654;15.09.2020;10:20:41.000;11.823;187.424
4655;15.09.2020;10:20:42.000;11.768;187.428
4656;15.09.2020;10:20:43.000;11.803;187.465
4657;15.09.2020;10:20:44.000;11.814;187.453
4658;15.09.2020;10:20:45.000;11.755;187.419
4659;15.09.2020;10:20:46.000;11.804;187.379
4660;15.09.2020;10:20:47.000;11.833;187.410
4661;15.09.2020;10:20:48.000;11.773;187.429
4662;15.09.2020;10:20:49.000;11.727;187.474
4663;15.09.2020;10:20:50.000;11.749;187.462
4664;15.09.2020;10:20:51.000;11.784;187.485
4665;15.09.2020;10:20:52.000;11.717;187.483
4666;15.09.2020;10:20:53.000;11.771;187.516
4667;15.09.2020;10:20:54.000;11.820;187.518
4668;15.09.2020;10:20:55.000;11.779;187.504
4669;15.09.2020;10:20:56.000;11.778;187.438
4670;15.09.2020;10:20:57.000;11.768;187.456
4671;15.09.2020;10:20:58.000;11.763;187.547
4672;15.09.2020;10:20:59.000;11.767;187.554
4673;15.09.2020;10:21:00.000;11.765;187.535
4674;15.09.2020;10:21:01.000;11.776;187.520
4675;15.09.2020;10:21:02.000;11.727;187.507
4676;15.09.2020;10:21:03.000;11.782;187.573
4677;15.09.2020;10:21:04.000;11.768;187.570
4678;15.09.2020;10:21:05.000;11.732;187.548
4679;15.09.2020;10:21:06.000;11.723;187.566
4680;15.09.2020;10:21:07.000;11.772;187.552
4681;15.09.2020;10:21:08.000;11.794;187.617
4682;15.09.2020;10:21:09.000;11.688;187.639
4683;15.09.2020;10:21:10.000;11.800;187.646
4684;15.09.2020;10:21:11.000;11.759;187.658
4685;15.09.2020;10:21:12.000;11.742;187.653
4686;15.09.2020;10:21:13.000;11.749;187.718
4687;15.09.2020;10:21:14.000;11.738;187.753
4688;15.09.2020;10:21:15.000;11.738;187.713
4689;15.09.2020;10:21:16.000;11.716;187.700
4690;15.09.2020;10:21:17.000;11.750;187.692
4691;15.09.2020;10:21:18.000;11.762;187.681
4692;15.09.2020;10:21:19.000;11.670;187.736
4693;15.09.2020;10:21:20.000;11.780;187.729
4694;15.09.2020;10:21:21.000;11.741;187.713
4695;15.09.2020;10:21:22.000;11.709;187.697
4696;15.09.2020;10:21:23.000;11.733;187.710
4697;15.09.2020;10:21:24.000;11.785;187.729
4698;15.09.2020;10:21:25.000;11.730;187.715
4699;15.09.2020;10:21:26.000;11.719;187.693
4700;15.09.2020;10:21:27.000;11.752;187.594
4701;15.09.2020;10:21:28.000;11.764;187.589
4702;15.09.2020;10:21:29.000;11.679;187.665
4703;15.09.2020;10:21:30.000;11.739;187.611
4704;15.09.2020;10:21:31.000;11.800;187.592
4705;15.09.2020;10:21:32.000;11.713;187.638
4706;15.09.2020;10:21:33.000;11.744;187.636
4707;15.09.2020;10:21:34.000;11.727;187.664
4708;15.09.2020;10:21:35.000;11.749;187.610
4709;15.09.2020;10:21:36.000;11.710;187.576
4710;15.09.2020;10:21:37.000;11.759;187.557
4711;15.09.2020;10:21:38.000;11.750;187.528
4712;15.09.2020;10:21:39.000;11.694;187.545
4713;15.09.2020;10:21:40.000;11.717;187.503
4714;15.09.2020;10:21:41.000;11.721;187.460
4715;15.09.2020;10:21:42.000;11.735;187.413
4716;15.09.2020;10:21:43.000;11.674;187.422
4717;15.09.2020;10:21:44.000;11.766;187.370
4718;15.09.2020;10:21:45.000;11.795;187.351
4719;15.09.2020;10:21:46.000;11.718;187.381
4720;15.09.2020;10:21:47.000;11.749;187.350
4721;15.09.2020;10:21:48.000;11.794;187.319
4722;15.09.2020;10:21:49.000;11.744;187.359
4723;15.09.2020;10:21:50.000;11.771;187.347
4724;15.09.2020;10:21:51.000;11.775;187.301
4725;15.09.2020;10:21:52.000;11.792;187.296
4726;15.09.2020;10:21:53.000;11.739;187.352
4727;15.09.2020;10:21:54.000;11.794;187.343
4728;15.09.2020;10:21:55.000;11.790;187.342
4729;15.09.2020;10:21:56.000;11.727;187.357
4730;15.09.2020;10:21:57.000;11.795;187.344
4731;15.09.2020;10:21:58.000;11.817;187.378
4732;15.09.2020;10:21:59.000;11.710;187.437
4733;15.09.2020;10:22:00.000;11.765;187.449
4734;15.09.2020;10:22:01.000;11.801;187.420
4735;15.09.2020;10:22:02.000;11.734;187.398
4736;15.09.2020;10:22:03.000;11.755;187.409
4737;15.09.2020;10:22:04.000;11.759;187.431
4738;15.09.2020;10:22:05.000;11.782;187.462
4739;15.09.2020;10:22:06.000;11.737;187.455
4740;15.09.2020;10:22:07.000;11.759;187.476
4741;15.09.2020;10:22:08.000;11.765;187.490
4742;15.09.2020;10:22:09.000;11.722;187.538
4743;15.09.2020;10:22:10.000;11.737;187.548
4744;15.09.2020;10:22:11.000;11.750;187.571
4745;15.09.2020;10:22:12.000;11.754;187.547
4746;15.09.2020;10:22:13.000;11.713;187.565
4747;15.09.2020;10:22:14.000;11.764;187.628
4748;15.09.2020;10:22:15.000;11.787;187.624
4749;15.09.2020;10:22:16.000;11.718;187.592
4750;15.09.2020;10:22:17.000;11.772;187.606
4751;15.09.2020;10:22:18.000;11.737;187.641
4752;15.09.2020;10:22:19.000;11.736;187.718
4753;15.09.2020;10:22:20.000;11.706;187.704
4754;15.09.2020;10:22:21.000;11.753;187.685
4755;15.09.2020;10:22:22.000;11.784;187.648
4756;15.09.2020;10:22:23.000;11.723;187.605
4757;15.09.2020;10:22:24.000;11.760;187.592
4758;15.09.2020;10:22:25.000;11.788;187.593
4759;15.09.2020;10:22:26.000;11.724;187.597
4760;15.09.2020;10:22:27.000;11.749;187.573
4761;15.09.2020;10:22:28.000;11.788;187.585
4762;15.09.2020;10:22:29.000;11.713;187.618
4763;15.09.2020;10:22:30.000;11.721;187.576
4764;15.09.2020;10:22:31.000;11.767;187.544
4765;15.09.2020;10:22:32.000;11.804;187.528
4766;15.09.2020;10:22:33.000;11.749;187.527
4767;15.09.2020;10:22:34.000;11.747;187.546
4768;15.09.2020;10:22:35.000;11.787;187.565
4769;15.09.2020;10:22:36.000;11.721;187.477
4770;15.09.2020;10:22:37.000;11.776;187.498
4771;15.09.2020;10:22:38.000;11.786;187.554
4772;15.09.2020;10:22:39.000;11.746;187.531
4773;15.09.2020;10:22:40.000;11.748;187.506
4774;15.09.2020;10:22:41.000;11.786;187.487
4775;15.09.2020;10:22:42.000;12.717;187.348
4776;15.09.2020;10:22:43.000;13.978;187.250
4777;15.09.2020;10:22:44.000;13.936;187.229
4778;15.09.2020;10:22:45.000;13.751;187.191
4779;15.09.2020;10:22:46.000;13.412;187.165
4780;15.09.2020;10:22:47.000;13.166;187.204
4781;15.09.2020;10:22:48.000;13.041;187.253
4782;15.09.2020;10:22:49.000;13.017;187.251
4783;15.09.2020;10:22:50.000;12.983;187.221
4784;15.09.2020;10:22:51.000;13.048;187.165
4785;15.09.2020;10:22:52.000;13.064;187.198
4786;15.09.2020;10:22:53.000;13.001;187.274
4787;15.09.2020;10:22:54.000;13.026;187.215
4788;15.09.2020;10:22:55.000;13.058;187.162
4789;15.09.2020;10:22:56.000;13.030;187.123
4790;15.09.2020;10:22:57.000;13.037;187.146
4791;15.09.2020;10:22:58.000;13.049;187.206
4792;15.09.2020;10:22:59.000;13.038;187.202
4793;15.09.2020;10:23:00.000;12.948;187.185
4794;15.09.2020;10:23:01.000;13.014;187.164
4795;15.09.2020;10:23:02.000;13.028;187.154
4796;15.09.2020;10:23:03.000;13.020;187.164
4797;15.09.2020;10:23:04.000;12.993;187.181
4798;15.09.2020;10:23:05.000;13.030;187.171
4799;15.09.2020;10:23:06.000;13.028;187.129
4800;15.09.2020;10:23:07.000;12.991;187.155
4801;15.09.2020;10:23:08.000;13.021;187.190
4802;15.09.2020;10:23:09.000;13.034;187.128
4803;15.09.2020;10:23:10.000;12.944;187.164
4804;15.09.2020;10:23:11.000;13.050;187.134
4805;15.09.2020;10:23:12.000;13.048;187.152
4806;15.09.2020;10:23:13.000;12.987;187.195
4807;15.09.2020;10:23:14.000;13.009;187.163
4808;15.09.2020;10:23:15.000;13.022;187.140
4809;15.09.2020;10:23:16.000;13.040;187.114
4810;15.09.2020;10:23:17.000;12.977;187.128
4811;15.09.2020;10:23:18.000;13.059;187.201
4812;15.09.2020;10:23:19.000;13.040;187.184
4813;15.09.2020;10:23:20.000;12.996;187.180
4814;15.09.2020;10:23:21.000;13.068;187.128
4815;15.09.2020;10:23:22.000;13.049;187.117
4816;15.09.2020;10:23:23.000;12.994;187.169
4817;15.09.2020;10:23:24.000;12.978;187.196
4818;15.09.2020;10:23:25.000;13.020;187.013
4819;15.09.2020;10:23:26.000;13.020;186.937
4820;15.09.2020;10:23:27.000;12.977;186.935
4821;15.09.2020;10:23:28.000;13.055;187.057
4822;15.09.2020;10:23:29.000;13.026;187.113
4823;15.09.2020;10:23:30.000;12.993;187.110
4824;15.09.2020;10:23:31.000;12.977;187.085
4825;15.09.2020;10:23:32.000;13.023;187.074
4826;15.09.2020;10:23:33.000;13.025;187.099
4827;15.09.2020;10:23:34.000;13.000;187.130
4828;15.09.2020;10:23:35.000;13.023;187.094
4829;15.09.2020;10:23:36.000;13.028;187.077
4830;15.09.2020;10:23:37.000;12.937;187.065
4831;15.09.2020;10:23:38.000;13.084;187.075
4832;15.09.2020;10:23:39.000;13.043;187.120
4833;15.09.2020;10:23:40.000;13.057;187.095
